date,fund,company,ticker,cusip,shares,market value ($),weight (%)
03/28/2025,ARKW,RUBRIK INC-A,RBRK,781154109,"396,286","$26,154,876.00",1.68%
03/28/2025,ARKW,PAGERDUTY INC,PD,69553P100,"1,349,796","$25,673,119.92",1.65%
03/28/2025,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,"210,781","$24,992,303.17",1.61%
03/28/2025,ARKW,GITLAB INC-CL A,GTLB,37637K108,"486,658","$24,420,498.44",1.57%
03/28/2025,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,"739,081","$23,827,971.44",1.53%
03/28/2025,ARKW,UNITY SOFTWARE INC,U,91332U101,"1,025,201","$22,123,837.58",1.42%
03/28/2025,ARKW,TOAST INC-CLASS A,TOST,888787108,"592,992","$20,974,127.04",1.35%
03/28/2025,ARKW,SALESFORCE INC,CRM,79466L302,"73,662","$20,464,040.22",1.31%
03/28/2025,ARKW,QUALCOMM INC,QCOM,747525103,"123,471","$19,504,713.87",1.25%
03/28/2025,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,"310,030","$17,752,317.80",1.14%
03/28/2025,ARKW,IBOTTA INC-CL A,IBTA,451051106,"371,910","$16,512,804.00",1.06%
03/28/2025,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,"95,293","$16,032,094.32",1.03%
03/28/2025,ARKW,NVIDIA CORP,NVDA,67066G104,"136,202","$15,176,988.86",0.97%
03/28/2025,ARKW,REDDIT INC-CL A,RDDT,75734B100,"131,252","$14,467,907.96",0.93%
03/28/2025,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,"284,716","$13,791,643.04",0.89%
03/28/2025,ARKW,UIPATH INC - CLASS A,PATH,90364P105,"1,275,515","$13,864,848.05",0.89%
03/28/2025,ARKW,DATADOG INC - CLASS A,DDOG,23804L103,"131,865","$13,826,045.25",0.89%
03/28/2025,ARKW,3IQ ETHER STAKING ETF,ETHQ/U,BQ84B35,"1,442,956","$11,383,930.09",0.73%
03/28/2025,ARKW,MICROSOFT CORP,MSFT,594918104,"28,328","$11,064,350.24",0.71%
03/28/2025,ARKW,NEXTDOOR HOLDINGS INC,KIND,65345M108,"6,492,047","$10,582,036.61",0.68%
03/28/2025,ARKW,BAIDU INC - SPON ADR,BIDU,056752108,"84,555","$8,321,903.10",0.53%
03/28/2025,ARKW,GOLDMAN FS TRSY OBLIG INST 468,,X9USDGSFT,"697,481","$697,480.83",0.04%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2024. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
