date,fund,company,ticker,cusip,shares,market value ($),weight (%)
04/08/2025,PRNT,MATERIALISE NV-ADR,MTLS,57667T100,"440,560","$1,832,729.60",2.83%
04/08/2025,PRNT,HEXAGON AB-B SHS,HEXAB S,BNZFHC1,"133,200","$1,187,330.39",1.83%
04/08/2025,PRNT,AMETEK INC,AME,031100100,"7,391","$1,133,262.03",1.75%
04/08/2025,PRNT,MICHELIN (CGDE),ML,BPBPJ01,"34,445","$1,103,765.34",1.70%
04/08/2025,PRNT,OC OERLIKON CORP AG-REG,OERL,4612757,"300,747","$1,072,594.20",1.65%
04/08/2025,PRNT,GENERAL ELECTRIC,GE,369604301,"6,316","$1,059,193.20",1.63%
04/08/2025,PRNT,L3HARRIS TECHNOLOGIES INC,LHX,502431109,"5,273","$1,055,707.33",1.63%
04/08/2025,PRNT,LINCOLN ELECTRIC HOLDINGS,LECO,533900106,"5,934","$1,001,184.48",1.54%
04/08/2025,PRNT,ALIGN TECHNOLOGY INC,ALGN,016255101,"5,984","$917,646.40",1.41%
04/08/2025,PRNT,MOOG INC-CLASS A,MOG/A,615394202,"5,582","$859,404.72",1.32%
04/08/2025,PRNT,UNITED PARCEL SERVICE-CL B,UPS,911312106,"8,863","$846,948.28",1.31%
04/08/2025,PRNT,MELROSE INDUSTRIES PLC,MRO,BNGDN82,"169,704","$845,088.71",1.30%
04/08/2025,PRNT,KAISER ALUMINUM CORP,KALU,483007704,"15,484","$788,600.12",1.22%
04/08/2025,PRNT,VOESTALPINE AG,VOE,4943402,"4,607","$98,938.43",0.15%
04/08/2025,PRNT,EVONIK INDUSTRIES AG,EVK,B5ZQ9D3,"4,997","$97,711.89",0.15%
04/08/2025,PRNT,TORAY INDUSTRIES INC,3402,6897143,"14,205","$83,523.25",0.13%
04/08/2025,PRNT,SANDVIK AB,SAND,B1VQ252,"4,778","$83,288.24",0.13%
04/08/2025,PRNT,HENKEL AG & CO KGAA VOR-PREF,HEN3,5076705,"1,018","$76,378.90",0.12%
04/08/2025,PRNT,3M CO,MMM,88579Y101,581,"$74,687.55",0.12%
04/08/2025,PRNT,ARKEMA,AKE,B0Z5YZ2,"1,166","$77,464.30",0.12%
04/08/2025,PRNT,EASTMAN KODAK CO,KODK,277461406,"12,087","$68,170.68",0.11%
04/08/2025,PRNT,SGL CARBON SE,SGL,4818351,"20,784","$68,870.03",0.11%
04/08/2025,PRNT,EASTMAN CHEMICAL CO,EMN,277432100,884,"$65,106.60",0.10%
04/08/2025,PRNT,ATI INC,ATI,01741R102,"1,545","$65,708.85",0.10%
04/08/2025,PRNT,DUPONT DE NEMOURS INC,DD,26614N102,"1,044","$60,322.32",0.09%
04/08/2025,PRNT,CARPENTER TECHNOLOGY,CRS,144285103,400,"$61,276.00",0.09%
04/08/2025,PRNT,5N PLUS INC,VNP,B2B3VZ3,"15,306","$58,881.63",0.09%
04/08/2025,PRNT,HEXCEL CORP,HXL,428291108,"1,269","$60,531.30",0.09%
04/08/2025,PRNT,JABIL INC,JBL,466313103,500,"$60,640.00",0.09%
04/08/2025,PRNT,AVIENT CORP,AVNT,05368V106,"1,932","$57,670.20",0.09%
04/08/2025,PRNT,MATERION CORP,MTRN,576690101,807,"$59,435.55",0.09%
04/08/2025,PRNT,MARKFORGED HOLDING CORP,,57064N201,1,$4.55,0.00%
"Investors should carefully consider the investment objectives and risks as well as charges and expenses of an ARK ETF before investing. This and other information are contained in the ARK ETFs' prospectuses, which may be obtained on ark-funds.com. The prospectus should be read carefully before investing. An investment in an ARK ETF is subject to risks and you can lose money on your investment in an ARK ETF. There can be no assurance that the ARK ETFs will achieve their investment objectives. The ARK ETFs’ portfolios are more volatile than broad market averages. The ARK ETFs also have specific risks, which are described in the ARK ETFs' prospectuses.Shares of the ARK ETFs may be bought or sold throughout the day at their market price on the exchange on which they are listed. The market price of an ARK ETF's shares may be at, above or below the ARK ETF’s net asset value (""NAV"") and will fluctuate with changes in the NAV as well as supply and demand in the market for the shares. The market price of ARK ETF shares may differ significantly from their NAV during periods of market volatility. Shares of the ARK ETFs may only be redeemed directly with the ARK ETFs at NAV by Authorized Participants, in very large creation units. There can be no guarantee that an active trading market for ARK ETF shares will develop or be maintained, or that their listing will continue or remain unchanged. Buying or selling ARK ETF shares on an exchange may require the payment of brokerage commissions and frequent trading may incur brokerage costs that detract significantly from investment returns. Not FDIC Insured – No Bank Guarantee – May Lose ValueAll statements made regarding companies, securities or other financial information are strictly beliefs and points of view held by ARK Investment Management LLC and/or ARK ETF Trust and are not endorsements by ARK of any company or security or recommendations by ARK to buy, sell or hold any security. Holdings are subject to change without notice.Foreside Fund Services, LLC, distributor.© 2024. ARK ETF Trust. No part of this material may be reproduced in any form, or referred to in any other publication, without written permission."
